,song,artist,track_url,track_id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
235,Selfish,PnB Rock,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,2xbI8Vmyv3TkpTdywpPyNw,0.114,https://api.spotify.com/v1/audio-analysis/2xbI8Vmyv3TkpTdywpPyNw,0.638,245604.0,0.6,0.0,1.0,0.187,-5.84,0.0,0.0438,101.981,4.0,https://api.spotify.com/v1/tracks/2xbI8Vmyv3TkpTdywpPyNw,audio_features,spotify:track:2xbI8Vmyv3TkpTdywpPyNw,0.0399
236,Another Day Of Sun - From |La La Land| Soundtrack,La La Land Cast,https://open.spotify.com/track/0zCfmceT1YvtZXGbR6Roht,0zCfmceT1YvtZXGbR6Roht,0.018,https://api.spotify.com/v1/audio-analysis/0zCfmceT1YvtZXGbR6Roht,0.584,228173.0,0.752,3.73e-06,8.0,0.647,-6.689,1.0,0.058,125.797,4.0,https://api.spotify.com/v1/tracks/0zCfmceT1YvtZXGbR6Roht,audio_features,spotify:track:0zCfmceT1YvtZXGbR6Roht,0.791
237,Congratulations,Post Malone,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,3a1lNhkSLSkpJE4MSHpDu9,0.215,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,0.63,220293.0,0.804,0.0,6.0,0.253,-4.183,1.0,0.0363,123.146,4.0,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.492
238,Stay With Me,Sam Smith,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,5Db9VIdDsN5yu3Eu7CT0i4,0.568,https://api.spotify.com/v1/audio-analysis/5Db9VIdDsN5yu3Eu7CT0i4,0.479,172724.0,0.419,0.000217,0.0,0.11,-6.517,1.0,0.0389,85.014,4.0,https://api.spotify.com/v1/tracks/5Db9VIdDsN5yu3Eu7CT0i4,audio_features,spotify:track:5Db9VIdDsN5yu3Eu7CT0i4,0.186
239,Take Me To Church,Hozier,https://open.spotify.com/track/0IqKeD8ZSP72KbGYyzEcAs,0IqKeD8ZSP72KbGYyzEcAs,0.634,https://api.spotify.com/v1/audio-analysis/0IqKeD8ZSP72KbGYyzEcAs,0.566,241688.0,0.664,0.0,4.0,0.116,-5.303,0.0,0.0464,128.945,4.0,https://api.spotify.com/v1/tracks/0IqKeD8ZSP72KbGYyzEcAs,audio_features,spotify:track:0IqKeD8ZSP72KbGYyzEcAs,0.437
240,The Scientist,Coldplay,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,75JFxkI2RXiU7L9VXzMkle,0.727,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,0.56,309600.0,0.442,1.71e-05,5.0,0.11,-7.224,1.0,0.0243,146.448,4.0,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,audio_features,spotify:track:75JFxkI2RXiU7L9VXzMkle,0.212
241,Scared to Be Lonely,Martin Garrix,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,3ebXMykcMXOcLeJ9xZ17XH,0.0895,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,0.584,220883.0,0.54,0.0,1.0,0.261,-7.786,0.0,0.0576,137.972,4.0,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,audio_features,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,0.195
242,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,0fg8CqpjdojMyXLNzM2PaJ,0.105,https://api.spotify.com/v1/audio-analysis/0fg8CqpjdojMyXLNzM2PaJ,0.803,203180.0,0.743,2.12e-06,1.0,0.099,-3.602,0.0,0.0681,108.005,4.0,https://api.spotify.com/v1/tracks/0fg8CqpjdojMyXLNzM2PaJ,audio_features,spotify:track:0fg8CqpjdojMyXLNzM2PaJ,0.674
243,So Good (feat. Ty Dolla $ign),Zara Larsson,https://open.spotify.com/track/54LGxQGf5LPXNGjtzDZ5IE,54LGxQGf5LPXNGjtzDZ5IE,0.085,https://api.spotify.com/v1/audio-analysis/54LGxQGf5LPXNGjtzDZ5IE,0.726,166707.0,0.576,0.0,0.0,0.0458,-7.341,1.0,0.146,82.055,4.0,https://api.spotify.com/v1/tracks/54LGxQGf5LPXNGjtzDZ5IE,audio_features,spotify:track:54LGxQGf5LPXNGjtzDZ5IE,0.783
244,Kelly Price (feat. Travis Scott),Migos,https://open.spotify.com/track/204U3zjm9kkzX25Pr4Rdld,204U3zjm9kkzX25Pr4Rdld,0.53,https://api.spotify.com/v1/audio-analysis/204U3zjm9kkzX25Pr4Rdld,0.745,363934.0,0.685,0.0,4.0,0.176,-5.7,0.0,0.0313,121.977,4.0,https://api.spotify.com/v1/tracks/204U3zjm9kkzX25Pr4Rdld,audio_features,spotify:track:204U3zjm9kkzX25Pr4Rdld,0.437
245,Call Casting,Migos,https://open.spotify.com/track/0jOfl1nZf6sVBTG08Q4brn,0jOfl1nZf6sVBTG08Q4brn,0.0962,https://api.spotify.com/v1/audio-analysis/0jOfl1nZf6sVBTG08Q4brn,0.852,232705.0,0.727,0.0,1.0,0.154,-4.851,1.0,0.267,130.014,4.0,https://api.spotify.com/v1/tracks/0jOfl1nZf6sVBTG08Q4brn,audio_features,spotify:track:0jOfl1nZf6sVBTG08Q4brn,0.496
246,Slippery (feat. Gucci Mane),Migos,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,6p8NuHm8uCGnn2Dtbtf7zE,0.307,https://api.spotify.com/v1/audio-analysis/6p8NuHm8uCGnn2Dtbtf7zE,0.92,304041.0,0.674,0.0,1.0,0.104,-5.662,0.0,0.264,141.967,4.0,https://api.spotify.com/v1/tracks/6p8NuHm8uCGnn2Dtbtf7zE,audio_features,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,0.741
247,Get Right Witcha,Migos,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj,76Y0gxtTxN0FyDCYh5qYQj,0.0646,https://api.spotify.com/v1/audio-analysis/76Y0gxtTxN0FyDCYh5qYQj,0.95,257546.0,0.743,1.19e-05,10.0,0.103,-5.861,0.0,0.238,136.98,4.0,https://api.spotify.com/v1/tracks/76Y0gxtTxN0FyDCYh5qYQj,audio_features,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,0.62
248,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,5q2JbCNi4FcnglgPfxcV65,0.27,https://api.spotify.com/v1/audio-analysis/5q2JbCNi4FcnglgPfxcV65,0.639,307910.0,0.869,0.0,11.0,0.0802,-4.024,1.0,0.147,169.801,4.0,https://api.spotify.com/v1/tracks/5q2JbCNi4FcnglgPfxcV65,audio_features,spotify:track:5q2JbCNi4FcnglgPfxcV65,0.767
249,Culture (feat. DJ Khaled),Migos,https://open.spotify.com/track/4oLuMvGQ4WJfU2s4OM6nfE,4oLuMvGQ4WJfU2s4OM6nfE,0.0379,https://api.spotify.com/v1/audio-analysis/4oLuMvGQ4WJfU2s4OM6nfE,0.825,153558.0,0.7,0.0,11.0,0.139,-5.098,0.0,0.243,132.996,4.0,https://api.spotify.com/v1/tracks/4oLuMvGQ4WJfU2s4OM6nfE,audio_features,spotify:track:4oLuMvGQ4WJfU2s4OM6nfE,0.317
250,Brown Paper Bag,Migos,https://open.spotify.com/track/5wihevBA7MO9PNYyWyTfkh,5wihevBA7MO9PNYyWyTfkh,0.0477,https://api.spotify.com/v1/audio-analysis/5wihevBA7MO9PNYyWyTfkh,0.907,211244.0,0.489,0.0,8.0,0.115,-5.79,1.0,0.158,136.982,4.0,https://api.spotify.com/v1/tracks/5wihevBA7MO9PNYyWyTfkh,audio_features,spotify:track:5wihevBA7MO9PNYyWyTfkh,0.253
251,No Favors,Big Sean,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8,1MksGqIztTT6M9R1ErKVs8,0.608,https://api.spotify.com/v1/audio-analysis/1MksGqIztTT6M9R1ErKVs8,0.58,325840.0,0.768,1.05e-06,11.0,0.342,-5.482,1.0,0.386,124.719,5.0,https://api.spotify.com/v1/tracks/1MksGqIztTT6M9R1ErKVs8,audio_features,spotify:track:1MksGqIztTT6M9R1ErKVs8,0.351
252,Believer,Imagine Dragons,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,0CcQNd8CINkwQfe1RDtGV6,0.0524,https://api.spotify.com/v1/audio-analysis/0CcQNd8CINkwQfe1RDtGV6,0.779,204347.0,0.787,0.0,10.0,0.14,-4.305,0.0,0.108,124.982,4.0,https://api.spotify.com/v1/tracks/0CcQNd8CINkwQfe1RDtGV6,audio_features,spotify:track:0CcQNd8CINkwQfe1RDtGV6,0.708
253,Halfway Off The Balcony,Big Sean,https://open.spotify.com/track/4atJ40xfasjdM9ZF3p07BV,4atJ40xfasjdM9ZF3p07BV,0.36,https://api.spotify.com/v1/audio-analysis/4atJ40xfasjdM9ZF3p07BV,0.529,230960.0,0.809,0.0,8.0,0.242,-6.554,1.0,0.269,125.285,4.0,https://api.spotify.com/v1/tracks/4atJ40xfasjdM9ZF3p07BV,audio_features,spotify:track:4atJ40xfasjdM9ZF3p07BV,0.136
254,Sacrifices,Big Sean,https://open.spotify.com/track/1r0faljjM2b876iNoaDUh5,1r0faljjM2b876iNoaDUh5,0.284,https://api.spotify.com/v1/audio-analysis/1r0faljjM2b876iNoaDUh5,0.77,287320.0,0.565,0.0,10.0,0.257,-7.641,0.0,0.272,141.999,4.0,https://api.spotify.com/v1/tracks/1r0faljjM2b876iNoaDUh5,audio_features,spotify:track:1r0faljjM2b876iNoaDUh5,0.394
255,Jump Out The Window,Big Sean,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd,1jQsKN68yE94tMYml0wHMd,0.147,https://api.spotify.com/v1/audio-analysis/1jQsKN68yE94tMYml0wHMd,0.745,213693.0,0.714,0.0,1.0,0.132,-6.729,1.0,0.0768,136.972,4.0,https://api.spotify.com/v1/tracks/1jQsKN68yE94tMYml0wHMd,audio_features,spotify:track:1jQsKN68yE94tMYml0wHMd,0.554
256,Owe Me,Big Sean,https://open.spotify.com/track/1u0MOgWF1bbylVxpJG2ZjB,1u0MOgWF1bbylVxpJG2ZjB,0.388,https://api.spotify.com/v1/audio-analysis/1u0MOgWF1bbylVxpJG2ZjB,0.611,271693.0,0.611,0.0,8.0,0.113,-8.751,1.0,0.143,142.187,4.0,https://api.spotify.com/v1/tracks/1u0MOgWF1bbylVxpJG2ZjB,audio_features,spotify:track:1u0MOgWF1bbylVxpJG2ZjB,0.38
257,Body Like A Back Road,Sam Hunt,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,7mldq42yDuxiUNn08nvzHO,0.463,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,0.731,165387.0,0.469,1.04e-06,5.0,0.103,-7.226,1.0,0.0326,98.963,4.0,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,audio_features,spotify:track:7mldq42yDuxiUNn08nvzHO,0.631
258,Voices In My Head/Stick To The Plan,Big Sean,https://open.spotify.com/track/2pzuU8vLaG8W1P31X65ZP9,2pzuU8vLaG8W1P31X65ZP9,0.147,https://api.spotify.com/v1/audio-analysis/2pzuU8vLaG8W1P31X65ZP9,0.473,242307.0,0.534,0.0,1.0,0.585,-8.622,1.0,0.249,145.166,4.0,https://api.spotify.com/v1/tracks/2pzuU8vLaG8W1P31X65ZP9,audio_features,spotify:track:2pzuU8vLaG8W1P31X65ZP9,0.118
259,Sooner Or Later,Aaron Carter,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe,6wV12xIUb8oFY7lBy4KuQe,0.127,https://api.spotify.com/v1/audio-analysis/6wV12xIUb8oFY7lBy4KuQe,0.737,212564.0,0.729,2.16e-05,5.0,0.077,-6.817,0.0,0.0354,111.937,4.0,https://api.spotify.com/v1/tracks/6wV12xIUb8oFY7lBy4KuQe,audio_features,spotify:track:6wV12xIUb8oFY7lBy4KuQe,0.436
260,La Rompe Corazones,Daddy Yankee,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,4okba5wu9mMLXx79DXLKi3,0.116,https://api.spotify.com/v1/audio-analysis/4okba5wu9mMLXx79DXLKi3,0.685,204520.0,0.859,0.0,5.0,0.317,-2.595,0.0,0.0553,176.018,4.0,https://api.spotify.com/v1/tracks/4okba5wu9mMLXx79DXLKi3,audio_features,spotify:track:4okba5wu9mMLXx79DXLKi3,0.891
261,Location,Khalid,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,152lZdxL1OR0ZMW6KquMif,0.33,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,0.736,219080.0,0.449,0.000162,1.0,0.0898,-11.462,0.0,0.425,80.126,4.0,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,audio_features,spotify:track:152lZdxL1OR0ZMW6KquMif,0.326
262,Bigger Than Me,Big Sean,https://open.spotify.com/track/6zpXc7WJ3TqYWb02B6sKyF,6zpXc7WJ3TqYWb02B6sKyF,0.296,https://api.spotify.com/v1/audio-analysis/6zpXc7WJ3TqYWb02B6sKyF,0.379,292520.0,0.644,0.0,10.0,0.313,-7.933,0.0,0.112,89.349,5.0,https://api.spotify.com/v1/tracks/6zpXc7WJ3TqYWb02B6sKyF,audio_features,spotify:track:6zpXc7WJ3TqYWb02B6sKyF,0.144
263,I Miss You,Grey,https://open.spotify.com/track/1sl5tSzfK1JrcQIcA8rYDy,1sl5tSzfK1JrcQIcA8rYDy,0.368,https://api.spotify.com/v1/audio-analysis/1sl5tSzfK1JrcQIcA8rYDy,0.65,192320.0,0.764,0.0,4.0,0.12,-5.219,1.0,0.0939,102.01,4.0,https://api.spotify.com/v1/tracks/1sl5tSzfK1JrcQIcA8rYDy,audio_features,spotify:track:1sl5tSzfK1JrcQIcA8rYDy,0.704
264,Chained To The Rhythm,Katy Perry,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,6520aj0B4FSKGVuKNsOCOi,0.0733,https://api.spotify.com/v1/audio-analysis/6520aj0B4FSKGVuKNsOCOi,0.448,237734.0,0.801,0.0,0.0,0.146,-5.363,1.0,0.165,189.798,4.0,https://api.spotify.com/v1/tracks/6520aj0B4FSKGVuKNsOCOi,audio_features,spotify:track:6520aj0B4FSKGVuKNsOCOi,0.462
265,Be The One,Dua Lipa,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol,7FCfMXYTIiQ9b4hDYs4Iol,0.117,https://api.spotify.com/v1/audio-analysis/7FCfMXYTIiQ9b4hDYs4Iol,0.661,202915.0,0.651,1.32e-05,7.0,0.056,-3.771,0.0,0.0499,87.46,4.0,https://api.spotify.com/v1/tracks/7FCfMXYTIiQ9b4hDYs4Iol,audio_features,spotify:track:7FCfMXYTIiQ9b4hDYs4Iol,0.368
266,Bom Bidi Bom - From |Fifty Shades Darker (Original Motion Picture Soundtrack)|,Nick Jonas,https://open.spotify.com/track/4nDfc6F2uVcc6wdG7kBzWO,4nDfc6F2uVcc6wdG7kBzWO,0.145,https://api.spotify.com/v1/audio-analysis/4nDfc6F2uVcc6wdG7kBzWO,0.468,214760.0,0.515,0.0,6.0,0.132,-6.578,1.0,0.0665,86.21,4.0,https://api.spotify.com/v1/tracks/4nDfc6F2uVcc6wdG7kBzWO,audio_features,spotify:track:4nDfc6F2uVcc6wdG7kBzWO,0.187
267,Look at Me!,XXXTENTACION,https://open.spotify.com/track/2oUuLLKS8WbF7ELJcwbqms,2oUuLLKS8WbF7ELJcwbqms,0.043,https://api.spotify.com/v1/audio-analysis/2oUuLLKS8WbF7ELJcwbqms,0.728,151041.0,0.735,0.0,1.0,0.34,-3.961,1.0,0.307,139.128,4.0,https://api.spotify.com/v1/tracks/2oUuLLKS8WbF7ELJcwbqms,audio_features,spotify:track:2oUuLLKS8WbF7ELJcwbqms,0.225
268,Halo,Beyoncé,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr,2CvOqDpQIMw69cCzWqr5yr,0.273,https://api.spotify.com/v1/audio-analysis/2CvOqDpQIMw69cCzWqr5yr,0.422,261160.0,0.712,0.0,11.0,0.051,-5.907,0.0,0.1,78.454,4.0,https://api.spotify.com/v1/tracks/2CvOqDpQIMw69cCzWqr5yr,audio_features,spotify:track:2CvOqDpQIMw69cCzWqr5yr,0.471
269,Skin,Rag'n'Bone Man,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf,6y2Kaz9QI01XBKJ8mTb7Pf,0.265,https://api.spotify.com/v1/audio-analysis/6y2Kaz9QI01XBKJ8mTb7Pf,0.565,239627.0,0.745,0.0,0.0,0.147,-7.733,1.0,0.31,170.654,4.0,https://api.spotify.com/v1/tracks/6y2Kaz9QI01XBKJ8mTb7Pf,audio_features,spotify:track:6y2Kaz9QI01XBKJ8mTb7Pf,0.352
270,Helium - From |Fifty Shades Darker (Original Motion Picture Soundtrack)|,Sia,https://open.spotify.com/track/5fc6rQgAKiLutfUYWQ6QnJ,5fc6rQgAKiLutfUYWQ6QnJ,0.461,https://api.spotify.com/v1/audio-analysis/5fc6rQgAKiLutfUYWQ6QnJ,0.409,252320.0,0.413,0.0,4.0,0.0765,-6.722,1.0,0.0296,137.02,4.0,https://api.spotify.com/v1/tracks/5fc6rQgAKiLutfUYWQ6QnJ,audio_features,spotify:track:5fc6rQgAKiLutfUYWQ6QnJ,0.13
271,I Love You,Axwell /\ Ingrosso,https://open.spotify.com/track/11Fo4dAH31K7UZHGqCkCmE,11Fo4dAH31K7UZHGqCkCmE,0.336,https://api.spotify.com/v1/audio-analysis/11Fo4dAH31K7UZHGqCkCmE,0.654,191000.0,0.859,0.0,0.0,0.0947,-4.321,1.0,0.166,114.87,4.0,https://api.spotify.com/v1/tracks/11Fo4dAH31K7UZHGqCkCmE,audio_features,spotify:track:11Fo4dAH31K7UZHGqCkCmE,0.704
272,Outlet,Desiigner,https://open.spotify.com/track/6E39QsoWB7JjphPF9xCQSN,6E39QsoWB7JjphPF9xCQSN,0.109,https://api.spotify.com/v1/audio-analysis/6E39QsoWB7JjphPF9xCQSN,0.643,268813.0,0.813,0.000348,5.0,0.355,-2.147,0.0,0.0828,124.178,4.0,https://api.spotify.com/v1/tracks/6E39QsoWB7JjphPF9xCQSN,audio_features,spotify:track:6E39QsoWB7JjphPF9xCQSN,0.36
273,Down,Marian Hill,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB,2dqLk7ezV15LEJEwUmEbXB,0.684,https://api.spotify.com/v1/audio-analysis/2dqLk7ezV15LEJEwUmEbXB,0.593,197773.0,0.362,0.00294,0.0,0.125,-14.701,0.0,0.273,169.998,4.0,https://api.spotify.com/v1/tracks/2dqLk7ezV15LEJEwUmEbXB,audio_features,spotify:track:2dqLk7ezV15LEJEwUmEbXB,0.0522
274,Thumbs,Sabrina Carpenter,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo,3UjJP4ludb74a29P5EHEIo,0.025,https://api.spotify.com/v1/audio-analysis/3UjJP4ludb74a29P5EHEIo,0.721,216467.0,0.722,0.0,8.0,0.0889,-3.56,1.0,0.0577,135.118,4.0,https://api.spotify.com/v1/tracks/3UjJP4ludb74a29P5EHEIo,audio_features,spotify:track:3UjJP4ludb74a29P5EHEIo,0.112
275,Same Drugs,Chance the Rapper,https://open.spotify.com/track/6m9qPYXmhge2QhBLfFKnVF,6m9qPYXmhge2QhBLfFKnVF,0.947,https://api.spotify.com/v1/audio-analysis/6m9qPYXmhge2QhBLfFKnVF,0.461,257775.0,0.293,9.95e-06,6.0,0.0936,-9.52,1.0,0.0555,180.297,4.0,https://api.spotify.com/v1/tracks/6m9qPYXmhge2QhBLfFKnVF,audio_features,spotify:track:6m9qPYXmhge2QhBLfFKnVF,0.531
276,Magic,Thomas Gold,https://open.spotify.com/track/5abwHwUhywLGNli5NDcEN7,5abwHwUhywLGNli5NDcEN7,0.0454,https://api.spotify.com/v1/audio-analysis/5abwHwUhywLGNli5NDcEN7,0.62,170502.0,0.87,0.000731,8.0,0.0974,-5.174,1.0,0.0494,105.05,4.0,https://api.spotify.com/v1/tracks/5abwHwUhywLGNli5NDcEN7,audio_features,spotify:track:5abwHwUhywLGNli5NDcEN7,0.428
277,Wonderwall - Remastered,Oasis,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,5qqabIl2vWzo9ApSC317sa,0.000452,https://api.spotify.com/v1/audio-analysis/5qqabIl2vWzo9ApSC317sa,0.378,258773.0,0.896,0.0,2.0,0.194,-4.066,1.0,0.0407,174.302,4.0,https://api.spotify.com/v1/tracks/5qqabIl2vWzo9ApSC317sa,audio_features,spotify:track:5qqabIl2vWzo9ApSC317sa,0.469
278,Tuesday,Burak Yeter,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,7abpmGpF7PGep2rDU68GBR,0.0159,https://api.spotify.com/v1/audio-analysis/7abpmGpF7PGep2rDU68GBR,0.839,241875.0,0.645,0.0228,9.0,0.0569,-6.084,0.0,0.081,98.972,4.0,https://api.spotify.com/v1/tracks/7abpmGpF7PGep2rDU68GBR,audio_features,spotify:track:7abpmGpF7PGep2rDU68GBR,0.64
279,When We Were Young,Adele,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL,7IWkJwX9C0J7tHurTD7ViL,0.348,https://api.spotify.com/v1/audio-analysis/7IWkJwX9C0J7tHurTD7ViL,0.381,290907.0,0.594,0.0,3.0,0.0925,-5.97,1.0,0.0486,143.86,4.0,https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL,audio_features,spotify:track:7IWkJwX9C0J7tHurTD7ViL,0.273
280,It Ain't Me (with Selena Gomez),Kygo,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,3eR23VReFzcdmS7TYCrhCe,0.119,https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe,0.64,220781.0,0.533,0.0,0.0,0.0864,-6.596,1.0,0.0706,99.968,4.0,https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe,audio_features,spotify:track:3eR23VReFzcdmS7TYCrhCe,0.515
281,Cold,Maroon 5,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,5NNlUMcOEOdoOIwwaWXv0k,0.139,https://api.spotify.com/v1/audio-analysis/5NNlUMcOEOdoOIwwaWXv0k,0.703,234308.0,0.715,0.0,9.0,0.0456,-6.285,0.0,0.114,99.924,4.0,https://api.spotify.com/v1/tracks/5NNlUMcOEOdoOIwwaWXv0k,audio_features,spotify:track:5NNlUMcOEOdoOIwwaWXv0k,0.497
282,How Would You Feel (Paean),Ed Sheeran,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,6PJ8FF6UR8FZXfEvpHkIVN,0.424,https://api.spotify.com/v1/audio-analysis/6PJ8FF6UR8FZXfEvpHkIVN,0.617,280533.0,0.439,0.0,9.0,0.127,-5.63,1.0,0.0269,139.979,4.0,https://api.spotify.com/v1/tracks/6PJ8FF6UR8FZXfEvpHkIVN,audio_features,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,0.242
283,Love,Lana Del Rey,https://open.spotify.com/track/0n2bvWvMwr0gbjcuTm92eW,0n2bvWvMwr0gbjcuTm92eW,0.455,https://api.spotify.com/v1/audio-analysis/0n2bvWvMwr0gbjcuTm92eW,0.322,278360.0,0.352,0.00333,10.0,0.11,-10.986,1.0,0.0309,70.429,3.0,https://api.spotify.com/v1/tracks/0n2bvWvMwr0gbjcuTm92eW,audio_features,spotify:track:0n2bvWvMwr0gbjcuTm92eW,0.266
284,Mask Off,Future,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,3rOSwuTsUlJp0Pu0MkN8r8,0.0102,https://api.spotify.com/v1/audio-analysis/3rOSwuTsUlJp0Pu0MkN8r8,0.833,204600.0,0.434,0.0219,2.0,0.165,-8.795,1.0,0.431,150.062,4.0,https://api.spotify.com/v1/tracks/3rOSwuTsUlJp0Pu0MkN8r8,audio_features,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,0.281
285,Rent Money,Future,https://open.spotify.com/track/4Zxdw0Hno7YDu0IzvY76Qo,4Zxdw0Hno7YDu0IzvY76Qo,0.0331,https://api.spotify.com/v1/audio-analysis/4Zxdw0Hno7YDu0IzvY76Qo,0.694,265366.0,0.493,2.04e-06,1.0,0.431,-8.581,1.0,0.373,166.457,4.0,https://api.spotify.com/v1/tracks/4Zxdw0Hno7YDu0IzvY76Qo,audio_features,spotify:track:4Zxdw0Hno7YDu0IzvY76Qo,0.313
286,Heavy (feat. Kiiara),Linkin Park,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,104buTcnP2AsxqB7U1FIZ4,0.0484,https://api.spotify.com/v1/audio-analysis/104buTcnP2AsxqB7U1FIZ4,0.59,169801.0,0.671,0.0,9.0,0.0604,-6.098,1.0,0.0706,149.982,4.0,https://api.spotify.com/v1/tracks/104buTcnP2AsxqB7U1FIZ4,audio_features,spotify:track:104buTcnP2AsxqB7U1FIZ4,0.438
287,Draco,Future,https://open.spotify.com/track/67dyMPOUsbZ9Yg06PnfAAh,67dyMPOUsbZ9Yg06PnfAAh,0.000668,https://api.spotify.com/v1/audio-analysis/67dyMPOUsbZ9Yg06PnfAAh,0.804,225135.0,0.456,0.0,8.0,0.31,-7.44,1.0,0.0468,130.014,4.0,https://api.spotify.com/v1/tracks/67dyMPOUsbZ9Yg06PnfAAh,audio_features,spotify:track:67dyMPOUsbZ9Yg06PnfAAh,0.165
288,Tunnel Vision,Kodak Black,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,4Q3N4Ct4zCuIHuZ65E3BD4,0.0576,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,0.497,268187.0,0.489,9.91e-05,11.0,0.122,-7.724,0.0,0.294,171.853,4.0,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,audio_features,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,0.231
289,Something Just Like This,The Chainsmokers,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,0.0498,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,0.617,247160.0,0.635,1.44e-05,11.0,0.164,-6.769,0.0,0.0317,103.019,4.0,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446
290,Me Rehúso,Danny Ocean,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,6De0lHrwBfPfrhorm9q1Xl,0.0231,https://api.spotify.com/v1/audio-analysis/6De0lHrwBfPfrhorm9q1Xl,0.744,205715.0,0.804,0.0,1.0,0.0494,-6.327,1.0,0.0677,104.823,4.0,https://api.spotify.com/v1/tracks/6De0lHrwBfPfrhorm9q1Xl,audio_features,spotify:track:6De0lHrwBfPfrhorm9q1Xl,0.426
